,01/31/90,02/28/90,03/31/90,04/30/90,05/31/90,06/30/90,07/31/90,08/31/90,09/30/90,10/31/90,11/30/90,12/31/90,01/31/91,02/28/91,03/31/91,04/30/91,05/31/91,06/30/91,07/31/91,08/31/91,09/30/91,10/31/91,11/30/91,12/31/91,01/31/92,02/29/92,03/31/92,04/30/92,05/31/92,06/30/92,07/31/92,08/31/92,09/30/92,10/31/92,11/30/92,12/31/92,01/31/93,02/28/93,03/31/93,04/30/93,05/31/93,06/30/93,07/31/93,08/31/93,09/30/93,10/31/93,11/30/93,12/31/93,01/31/94,02/28/94,03/31/94,04/30/94,05/31/94,06/30/94,07/31/94,08/31/94,09/30/94,10/31/94,11/30/94,12/31/94,01/31/95,02/28/95,03/31/95,04/30/95,05/31/95,06/30/95,07/31/95,08/31/95,09/30/95,10/31/95,11/30/95,12/31/95,01/31/96,02/29/96,03/31/96,04/30/96,05/31/96,06/30/96,07/31/96,08/31/96,09/30/96,10/31/96,11/30/96,12/31/96,01/31/97,02/28/97,03/31/97,04/30/97,05/31/97,06/30/97,07/31/97,08/31/97,09/30/97,10/31/97,11/30/97,12/31/97,01/31/98,02/28/98,03/31/98,04/30/98,05/31/98,06/30/98,07/31/98,08/31/98,09/30/98,10/31/98,11/30/98,12/31/98,01/31/99,02/28/99,03/31/99,04/30/99,05/31/99,06/30/99,07/31/99,08/31/99,09/30/99,10/31/99,11/30/99,12/31/99,01/31/00,02/29/00,03/31/00,04/30/00,05/31/00,06/30/00,07/31/00,08/31/00,09/30/00,10/31/00,11/30/00,12/31/00,01/31/01,02/28/01,03/31/01,04/30/01,05/31/01,06/30/01,07/31/01,08/31/01,09/30/01,10/31/01,11/30/01,12/31/01,01/31/02,02/28/02,03/31/02,04/30/02,05/31/02,06/30/02,07/31/02,08/31/02,09/30/02,10/31/02,11/30/02,12/31/02,01/31/03,02/28/03,03/31/03,04/30/03,05/31/03,06/30/03,07/31/03,08/31/03,09/30/03,10/31/03,11/30/03,12/31/03,01/31/04,02/29/04,03/31/04,04/30/04,05/31/04,06/30/04,07/31/04,08/31/04,09/30/04,10/31/04,11/30/04,12/31/04,01/31/05,02/28/05,03/31/05,04/30/05,05/31/05,06/30/05,07/31/05,08/31/05,09/30/05,10/31/05,11/30/05,12/31/05,01/31/06,02/28/06,03/31/06,04/30/06,05/31/06,06/30/06,07/31/06,08/31/06,09/30/06,10/31/06,11/30/06,12/31/06,01/31/07,02/28/07,03/31/07,04/30/07,05/31/07,06/30/07,07/31/07,08/31/07,09/30/07,10/31/07,11/30/07,12/31/07,01/31/08,02/29/08,03/31/08,04/30/08,05/31/08,06/30/08,07/31/08,08/31/08,09/30/08,10/31/08,11/30/08,12/31/08,01/31/09
Polar Capital European Forager GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024,-0.002593775,0.020704141,0.006369427,0.000292113,0.045945683,0.005583993,0.021286441,0.023923879,0.003540136,0.029279478,0.014394653,-0.002618464,0.013719512,0.010108605,0.015466049,0.010099365,0.07329463,0.027195553,0.008045052,0.000870638,0.015440377,0,0.024271845,0.01888765,0.033860045,-0.00674871,0.008992806,0.004555357,0.022476341,0.030080987,0.029826532,0.019268056,-0.00647961,0.007718542,0.016862605,0.021254233,-0.001829617,0.046053385,0.018672654,0.009622104,0.034288148,0.027900752,0.008463542,0.045538064,0.018333808,0.017210821,0.007978358,-0.02106173,0.016728625,0.054387569,-0.08461205,0.004403826,0.000565744,0.042406823,-0.022148895,0.011279064,-0.014718654,-0.034469961,-0.028877571,0.032853397,-0.050538922,-0.054490414,-0.012913554,0.013298735,-0.004588135
Polar Capital European Forager USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,-0.005394605,0.020490157,0.00511811,-0.000685468,0.044879961,0.004313983,0.019236157,0.022721026,0.001433306,0.026836032,0.012544647,-0.004645961,0.011669116,0.008373206,0.014319607,0.008604127,0.071061786,0.026214043,0.006404943,-0.000299491,0.013481126,0,0.021578481,0.018518519,0.032883523,-0.007219968,0.008519185,0.004395303,0.021948718,0.029640037,0,0.050815518,-0.005998392,0.008087595,0.01758825,0.022803081,-0.001245182,0.047435289,0.019667857,0.009838799,0.034403038,0.028150277,0.008436416,0.04660234,0.01814437,0.016520566,0.007960199,-0.021153575,0.01647217,0.055135595,-0.084359468,0.00317864,9.75E-05,0.041138624,-0.023829588,0.009639825,-0.016482994,-0.038106738,-0.031281382,0.027937594,-0.052339653,-0.048047249,-0.013135096,0.013479837,-0.006091427
Polar Capital Paragon Limited EUR C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0142857,0.032451289,-0.013630709,0.021965871,0.024823566,0.002855387,0.03946989,0.049683247,0.074687026,0.064137956,-0.008733452,-0.048341399,0.066728064,0.084760101,0.069704093,0.026482328,0.079892702,-0.100364731,0.088248733,0.06321018,0.10477178,0.045620089,-0.005763279,0.009101992,-0.023734051,0.016310412,0.015896565,0.02499633,-0.011120566,0.054451438,0.033350247,0.051331114,-0.000215443,-0.002023854,0.012427443,0.0406616,0.03006248,-0.02381737,0.008268703,-0.053243948,0.068953834,0.066022461,-0.043173758,0.036003566,-0.007554892,0.050470039,-0.045726362,0.040969089,0.104719891,0.118962141,0.033136447,-0.148916247,-0.02852422,0.058620371,0.0289759,-0.041923006,-0.052628011
Polar Capital Paragon Limited GBP B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0124082,0.034656221,-0.012345643,0.024589701,0.025100119,0.004682195,0.041071952,0.052043205,0.074645011,0.065665793,-0.007044004,-0.045762879,0.068463386,0.086328376,0.073625403,0.028191295,0.08148974,-0.098166268,0.090350118,0.064336689,0.105458603,0.046577817,-0.004479731,0.010271744,-0.022173767,0.017824095,0.017269209,0.026013936,-0.009834165,0.055165893,0.03497341,0.052454577,0.000737068,-0.000859214,0.013598024,0.042065945,0.030673209,-0.022649473,0.009469962,-0.052206354,0.072946138,0.067199073,-0.043993047,0.038923937,-0.042347659,0.092947556,-0.047591714,0.041700589,0.105342147,0.121224334,0,-0.119196257,-0.056614936,0.063453238,0.064022348,-0.04777366,-0.048020947
Polar Capital Paragon Limited USD A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031004,-0.014271526,0.021717226,0.02550558,0.003652175,0.040908215,0.050826371,0.071114016,0.065553202,-0.008665059,-0.047358027,0.064225681,0.083392558,0.07082386,0.02769905,0.079410711,-0.098477368,0.088022914,0.065068979,0.108079595,0.045928093,-0.004476802,0.010913502,-0.022290914,0.017942889,0.017777132,0.027236556,-0.009366463,0.056439026,0.036350289,0.052170267,0.001388922,-0.00088267,0.013630427,0.042832512,0.030207451,-0.022986347,0.009173756,-0.052229232,0.073256321,0.068294612,-0.044385724,0.036750303,-0.043818453,0.092300176,-0.049341529,0.039513306,0.103102876,0.11919847,-0.125010836,0.003949676,-0.058002923,0.057743198,0.057528093,-0.044709838,-0.049257025
Polar Capital UK Fund EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00451,-0.01227265,0.000505149,0.034632197,0.01834748,0.006994892,0.010088092,0.003014531,0.029682659,0.01414,0.01151344,0.036728146,-0.000772794,-0.027298227,-0.037419698,0.020170799,0.022557867,0,0.038670739,0.039516295,0.033129976,-0.004964131,0.01829183,0.010186467,0.00269412,0.031245333,0.012580985,-0.01455694,-0.016934998,0.001517333,0.002728423,-0.016549918,-0.014445722,-0.008342687,0.014781556,-0.003564262,0.007852979,0.011032276,0.001678694,0.003123751,-0.003493616,0.0198141,0.011134099,0.031261913,0.011824538,0.017281499,-0.015525722,0.022913227,0.017561153,0.015898937,0.008962084,-0.002784248,-0.005118485,-0.006280039,0.013514193,-0.003515843,0.002196521,0.019529847,0.01394297,-0.023068534,0.010853095,-0.000845915,0.017323137,0.020357016,0,0.026225389,0.007519499,-0.014866216,0.010471085,-0.002316513,0.006109823,0,-0.047124622,0.064496028,0.002634171,-0.014629793,0.010968535,-0.011568368,-0.023954472,0.015346421,0.027965154,0.000118781,-0.009880206,-0.009978799,0.001153452,-0.033236093
Polar Capital UK Fund GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005012,-0.013863914,0.001213627,0.035458288,0.019219127,0.008136836,0.011298301,0.002911034,0.030331444,0.014537076,0.011911165,0.038145253,-0.003069342,-0.021121588,-0.037127414,0.020050649,0.023214626,0.038421115,0.001088124,0.040890007,0.03333881,-0.003731983,0.018806103,0.011488904,0.004316437,0.031667006,0.013447148,-0.013268721,-0.021121441,0.002165166,0.004246657,-0.014985462,-0.011598099,-0.006476344,0.01602862,-0.001283145,0.008011865,0.011921529,0.003185874,0.00494858,-0.001616719,0.021790187,0.01289621,0.033999583,0.013552045,0.018188897,-0.013864793,0.024875266,0.018862413,0.017348868,0.010434936,-0.001258936,-0.003278996,-0.004807513,0.014746494,-0.002192171,0.003578559,0.021018493,0.014826477,-0.022156307,0.011915518,0.000244074,0.018604139,0.021438936,0,0.028551226,0.008378724,-0.013848883,0.011922482,-0.000792813,0.00748313,-0.039050203,-0.006382933,0.066297586,0.003647685,-0.014262493,0.012122675,-0.010928559,-0.023437478,0.016000365,0.029021286,0.000874045,-0.008518717,-0.009858965,0.000333514,-0.030751248
Polar Capital UK Fund USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0026,0.003910166,-0.013881953,-0.00050638,0.034653967,0.018313583,0.006924409,0.01069723,0.001890002,0.028579513,0.013755158,0.010583446,0.035714286,-0.00233342,-0.025727651,-0.038054592,0.018208707,0.021695715,0,0.039626833,0.038287326,0.031113672,-0.005667758,0.017581888,0.009861933,0.001484375,0.030189562,0.012039982,-0.014889637,-0.018380678,0.001083256,0.002164168,-0.017815826,-0.015390656,-0.008852381,0.014885742,-0.003647031,0.008196069,0.011760063,0.002028239,0.003269755,-0.002948708,0.019456767,0.011374914,0.032080314,0.013237768,0.017323517,-0.014261388,0.023752969,0.018702102,0.017944648,0.010305783,-0.001207973,-0.003292347,-0.004651476,0.014900102,-0.001868535,0.004212075,0.020972037,0.015585262,-0.022601772,0.01182499,0.000519413,0.018559377,0.021597859,0.008980355,0.019346066,0.008428329,-0.014370753,0.011713031,-0.001145683,0.007123453,-0.039441347,-0.0074883,0.065828356,0.002300613,-0.015831911,0.010106447,-0.012669469,-0.025424237,0.013720544,0.025977179,-0.001656413,-0.007584736,-0.010926678,0.001207365,-0.031835996
Polaris Prime Europe USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149148277,-0.132200179,-0.025500145,0.051100181,-0.187100145,0.0473,0.0131,0.1208,0,0.025,0,0.149200225,-0.012500085,0.370800077,0.18129983,0.046200205,-0.09519991,-0.020900089,-0.095700007,-0.141899954,-0.271184709,0,-0.112900266,0.119700084,0.509616181,-0.175353432,-0.011200463,0.367900273,0.037800061,0.000299961,-0.038200257,0.083600415,0.120099795,0.552952794,0.494319646,0.300999942,0.515094814,0.027153076,-0.038700018,-0.027300044,0.020099972,-0.019199914,0.013999888,-0.015799995,-0.020299916,-0.054400019,0.003499908,0.032800072,-0.141199996,-0.051000037,0.068000045,-0.040799972,-0.023199996,-0.083200046,-0.054100039,-0.072899898,0.102699917,0.051899995,0.037400055,-0.040600013,-0.048900011,0.002900022,-0.0968,-0.045500013,-0.131999985,-0.081500003,-0.013699948,0.001799879,0.00330005,-0.003399947,0.014099927,-0.010599906,0.017099922,0.035999984,0.021500071,0.049399823,0.012100047,0.018700044,0.083199985,0.038600067,0.058899974,0.06369999,0.02360002,0.121399957,0.059900082,-0.018700082,-0.024799963,-0.021199974,0.049799924,-0.018899987,-0.030000037,0.112300064,0.063600045,0.095894811,0.040337503,0.090993241,0.037495922,-0.004839786,-0.060380219,0.055790885,0.052015022,0.078248543,0.051870182,0.06604616,-0.095113698,0.045983992,0.068513521,0.091882539,0.049886412,0.053280919,0.047494203,-0.104821769,-0.017187777,-0.02995386,0.007954568,-0.014544479,0.0322431,0.033100696,0.059361379,0.05033182,-0.019667195,0.048466205,0.037298271,0.034706689,0.012457416,-0.032264391,-0.059844776,0.009253361,0.019556807,0.013019965,0.014574165,-0.081940768,0.008851861,-0.039766511,0.001599892,-0.005351679,0.007578419,-0.023375191,-0.021929388,-0.009419226,-0.021400136,0.001173496,-0.01341419,-0.011162876
Polaris Prime Technology Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0556,0.1358,-0.0788,-0.0247,0.0376,0.077901,0.003499,0.0549,0.0643,0.1068,-0.1366,-0.0061,-0.0429,0.0073,-0.006,0.0655,0.0346,-0.0344,0.0247,0.0633,-0.1469,0.1316,0.0275,0.0687,0.093,0.1052,-0.0807,0.1699,0.179,0.0322,0.0213,0.029,0.0091,0.0168,0.0349,0.0689,0.0261,0.0053,0.1126,0.0188,-0.0249,-0.0258,0.0344,-0.0293,0.056,-0.0037,0.0149,-0.0223,-0.0072,-0.0016,0.0057,0.0109,0.0264,-0.0091,0.0272,-0.035,-0.0626,-0.0507,0.0158,0.0102,0.0437,0.004,-0.1377,0.0345,0.008,-0.0548,-0.0523,0.1695,0.0047,0.0249,0.0229,0.0355,0.0187,0.0241,0.0044,0.0109,0.0312,0.0471,0.012,0.0014,0.0194,-0.01,0.0368,-0.0098,-0.0204,0.0428,-0.007,-0.0138,-0.0295,-0.0046,0.0142,-0.0388,-0.0235,-0.0015,0.0209,0.0772,0.0056,-0.0643,0.0073,-0.0277,-0.0283,0.0407,-0.0051,0.0111,0.0165,0.0175,0.0123,0.0341,0.049,0.0364,-0.0069,0.0251,-0.004,-0.0117,-0.0148,0.0135,0.0285,0.0161,0.0057,0.0327,0.0129,0.0033,0.0157,0.0303,-0.0125,0.0253,0.0243,0.0125,0.0193,0.0216,0.026,-0.0019,0.0066,0.0083,0.0169,-0.0172,-0.0003,-0.022,-0.0318,0.0268,-0.0066,0.02,-0.0012,0.0242,-0.02,0.0203
Polestar LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006,-0.0087,0.0229,0.0391,0.0664,0.0065,0.0052,0.0161,0.039,0.0363,0.015,0.0267,0.0203,-0.0367,0.001,-0.0225,0.0056,0.0163,-0.0054,0.0076,0.012,0.0232,0.0907,0.0206,-0.0199,0.0332,-0.0064,-0.0159,0.0574,0.0304,0.0616,0.0181,0.0481,-0.0833,-0.0303,0.0311,0.0444,0.0287,0.0092,-0.0011,-0.0232,0.0183,0.0217,0.0069,0.0178,0.0657,0.1047,0.0097,0.0596,-0.011,0.0518,0.021,0.042,0.0111,-0.0064,0.0138,0.0882,0.1061,-0.0487,0.0135,-0.1602,-0.0975,-0.0779,0.0986,0.0095,-0.1577,-0.1534,0.0418,-0.236,-0.2435,-0.0704,-0.0304,-0.0028
Polestar Offshore Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0167,0.0033,0.009,0.0221,0.0912,0.0234,-0.0163,0.0316,-0.015,-0.0167,0.0592,0.0301,0.0547,0.0158,0.0484,-0.0821,-0.0298,0.0293,0.0427,0.0278,0.0076,1.00E-06,-0.0251,0.019,0.0205,0.0076,0.0161,0.0706,0.1108,0.0102,0.0579,-0.009,0.0496,0.0178,0.0398,0.0101,-0.0076,0.0131,0.0875,0.1054,-0.0481,0.0133,-0.1676,-0.1046,-0.0787,0.1028,0.01,-0.1676,-0.1622,0.0381,-0.2285,-0.2277,-0.0462,-0.0741,0.0114
Polunin Capital Partners Developing Countries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002,0.0387,0.0147,-0.0217,-0.0811,-0.0798,-0.0315,-0.1003,0.0385,0.1178,-0.0446,0.0147,-0.0482,-0.0711,0.1022,0.1291,0.0418,0.0727,0.0818,0.0179,0.0792,-0.0112,0.1268,-0.0179,0.0556,0.0159,-0.1005,-0.0227,-0.0211,-0.0257,-0.0064,0.0648,0.022,0.0448,0.0775,0.0696,0.0674,-0.0878,-0.0524,0.0613,0.0716,0.0581,-0.0574,0.0753,-0.0375,0.1291,0.0808,0.0988,-0.0087,0.0111,0.0853,-0.0991,-0.0519,-0.0252,0.0491,0.0141,0.0492,0.0962,0.0568,0.0032,0.0334,0.0638,0.085,0.1064,0.0478,0.1074,-0.0404,0.0874,0.0705,-0.1146,0.0263,-0.1408,0.0378,-0.0544,0.0026,0.0099,-0.1058,-0.046,-0.0904,-0.1421,-0.2738,-0.1406,0.0643,-0.0618
PriFund Alpha Volatility A Cap EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006,0.003101861,-0.004289277,0.002704869,-0.009991008,-0.014532243,0.000819252,-0.006650977,-0.002060157,0.003199835,-0.001543369,0.000412201,-0.004944376,0.002795031,0.017549293,0.024145277,0.01119366,0.015282132,0.019297569,-0.004354411,0.024339228,0.008260627,0.016662064,0.012948207,0.010726736,-0.000176882,-0.01141088,-0.006800286,0.011531532,-0.01514072,-0.002441671,0.017949415,0.008549292,0.021898455,0.016331116,0.004931134,0.023181049,-0.015544898,-0.019653956,0.012851268,0.021400778,0.028654244,0.012076322,0.0325352,-0.030354391,0.032655331,0.02954528,0.043195576,-0.004155025,0.023883174,0.015386777,-0.045253252,-0.011378461,-0.011582729,0.006007565,0.004128576,0.031204112,0.021075116,0.021476884,0.010444399,-0.001216052,0.013325216,0.018423336,0.030936619,0.001335113,-0.004126984,-0.028817341,0.030985361,0.038841133,-0.041924609,0.007037298,-0.05323677,0.015164732,-0.03456937,0.023688895,0.030497592,-0.018302181,-0.044492926,-0.017781775,-0.087207664,-0.105031641,-0.016556006,0.007803595,0.010527232
PriFund Alpha Volatility A Cap USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002,0.00210042,-0.00548957,0.00080289,-0.012334537,-0.015331506,-0.00051557,-0.006912205,-0.002597133,0.002187272,-0.003117855,-0.000104254,-0.006360129,0.001993704,0.016546235,0.024518389,0.008446456,0.014557782,0.018083538,-0.003571773,0.020538655,0.008258971,0.013934658,0.012350265,0.010273344,-0.000635555,-0.012264922,-0.007266372,0.010284444,-0.015865737,-0.002422887,0.018028958,0.009359516,0.024636364,0.018276994,0.003049577,0.024148714,-0.014843087,-0.018854929,0.013162513,0.020699809,0.028935087,0.012947386,0.032809574,-0.029087183,0.033855647,0.031804618,0.047948855,-0.00283245,0.02607429,0.019094265,-0.043184509,-0.009463493,-0.009333431,0.008160237,0.005813098,0.032482259,0.024941543,0.023505012,0.011009794,0.001336184,0.01607953,0.021012542,0.031834845,0.002181501,-0.001679209,-0.0277847,0.033961297,0.041955875,-0.041872361,0.007759637,-0.053960823,0.016668837,-0.037018061,0.023942538,0.029812938,-0.020119836,-0.046858908,-0.018435981,-0.082628139,-0.08159592,-0.016413523,-0.002158572,0.001414427
PriFund Alpha Volatility B Dis EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006,0.003101861,-0.004289277,0.002704869,-0.009991008,-0.014532243,0.000819252,-0.006650977,-0.002060157,0.003199835,-0.001543369,0.000412201,-0.004944376,0.002795031,0.017446062,0.024209619,0.011122768,0.015322983,0.019348103,-0.004365853,0.024306691,0.008281562,0.016613042,0.012981968,0.010755053,-0.000266214,-0.009135086,-0.0089711,0.011496469,-0.015124417,-0.002453487,0.017944627,0.008501551,0.021916284,0.016323631,0.004955327,0.023123925,-0.015538339,-0.017555988,0.010762011,0.021380282,0.028687992,0.012079757,0.032521347,-0.030333661,0.032642826,0.029518895,0.043196733,-0.004184577,0.023906492,0.015353116,-0.045223102,-0.01320984,-0.011611432,0.006060813,0.004090557,0.031185357,0.021118848,0.021456142,0.010468526,-0.00115879,0.013306309,0.018383939,0.029226755,0.001349434,-0.00417028,-0.028735794,0.030912731,0.038864266,-0.041932009,0.007046933,-0.053219792,0.015120642,-0.034533081,0.023660691,0.028724288,-0.018264679,-0.04450216,-0.017719612,-0.087201089,-0.105062202,-0.016583642,0.007810248,0.010480184
PriFund Alpha Volatility B Dis USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002,0.00210042,-0.00548957,0.00080289,-0.012334537,-0.015331506,-0.00051557,-0.006912205,-0.002597133,0.002187272,-0.003117855,-0.000104254,-0.006360129,0.001993704,0.016441512,0.024584278,0.008468402,0.014496207,0.018131137,-0.003580572,0.020591789,0.008280703,0.013875813,0.012289274,0.010392548,-0.00072814,-0.01001967,-0.009499755,0.010242241,-0.015852372,-0.002341043,0.017928771,0.009406198,0.024575506,0.018367526,0.002977287,0.024181961,-0.014831943,-0.016698007,0.010934608,0.020673856,0.029056728,0.012873353,0.032797322,-0.029136301,0.033853689,0.031875742,0.047984017,-0.002852744,0.02604021,0.019087202,-0.043212964,-0.011217272,-0.009343331,0.008159061,0.00579074,0.032479655,0.024951656,0.023506849,0.010972904,0.001348108,0.016090002,0.021069321,0.03010845,0.002141625,-0.001633993,-0.02776583,0.033998038,0.041899169,-0.041896782,0.007779561,-0.053912914,0.016582119,-0.037024635,0.02399623,0.028095527,-0.020049007,-0.046911745,-0.018457113,-0.082602586,-0.081612346,-0.016449971,-0.002101382,0.001516215
Prime Invest Absolute Return Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01209,0.024040651,-0.020421881,-0.017124117,0.000277199,0.005162681,0.007801252,0.01078047,0.020829783,-0.01000599,0.012557032,0.01102012,0.003391111,0,0.028350441,0.02196306,-0.007359697,-0.041634655,0.018041859,-0.025179071,0.027308737,-0.038026848,-0.014141792,-0.039587641,-0.015091945,0.017382489,-0.026365231,-0.02061845,-0.020475805,0.003422831,-0.012238072,-0.027795531,0.054735319
Prodigy Convertible Securities Fd Segregated Pf A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001233,-0.000575291,0.006810525,0.03222025,0.064595508,0.02436438,0.013776782,0.016759937,-0.000187344,0.007897286,0.031799189,0.025621069,0.004558049,-0.001472528,-0.01665755,-0.012330076,-0.023451254,-0.000298494,0.005732962,-0.002037912,0.005443848,0.013148118,-0.006028827,0.025772118,-0.009928636,-0.020568807,0.008984714,0.018542102,0.033707081,-0.027825471,0.016541992,-0.030914758,0.030692114,0.04235017,0.02283921,-0.005001108,0.011555638,0.050813135,-0.002613724,-0.00703324,-0.01777355,0.013596219,0.006226347,0.005207726,0.029525016,0.012250539,0.018965104,0.013462189,-0.002272847,0.003343563,0.022054791,0.032299874,0.01670689,-0.043243687,0.043482573,0.035365054,-0.026347993,-0.008383598,-0.027068927,0.02223594,-0.017646569,0.022302498,-0.020123152,-0.044939144,-0.012503109,-0.02089034,-0.04090582,-0.097913482,-0.008355956,0.039247878,0.022160724
