,01/31/90,02/28/90,03/31/90,04/30/90,05/31/90,06/30/90,07/31/90,08/31/90,09/30/90,10/31/90,11/30/90,12/31/90,01/31/91,02/28/91,03/31/91,04/30/91,05/31/91,06/30/91,07/31/91,08/31/91,09/30/91,10/31/91,11/30/91,12/31/91,01/31/92,02/29/92,03/31/92,04/30/92,05/31/92,06/30/92,07/31/92,08/31/92,09/30/92,10/31/92,11/30/92,12/31/92,01/31/93,02/28/93,03/31/93,04/30/93,05/31/93,06/30/93,07/31/93,08/31/93,09/30/93,10/31/93,11/30/93,12/31/93,01/31/94,02/28/94,03/31/94,04/30/94,05/31/94,06/30/94,07/31/94,08/31/94,09/30/94,10/31/94,11/30/94,12/31/94,01/31/95,02/28/95,03/31/95,04/30/95,05/31/95,06/30/95,07/31/95,08/31/95,09/30/95,10/31/95,11/30/95,12/31/95,01/31/96,02/29/96,03/31/96,04/30/96,05/31/96,06/30/96,07/31/96,08/31/96,09/30/96,10/31/96,11/30/96,12/31/96,01/31/97,02/28/97,03/31/97,04/30/97,05/31/97,06/30/97,07/31/97,08/31/97,09/30/97,10/31/97,11/30/97,12/31/97,01/31/98,02/28/98,03/31/98,04/30/98,05/31/98,06/30/98,07/31/98,08/31/98,09/30/98,10/31/98,11/30/98,12/31/98,01/31/99,02/28/99,03/31/99,04/30/99,05/31/99,06/30/99,07/31/99,08/31/99,09/30/99,10/31/99,11/30/99,12/31/99,01/31/00,02/29/00,03/31/00,04/30/00,05/31/00,06/30/00,07/31/00,08/31/00,09/30/00,10/31/00,11/30/00,12/31/00,01/31/01,02/28/01,03/31/01,04/30/01,05/31/01,06/30/01,07/31/01,08/31/01,09/30/01,10/31/01,11/30/01,12/31/01,01/31/02,02/28/02,03/31/02,04/30/02,05/31/02,06/30/02,07/31/02,08/31/02,09/30/02,10/31/02,11/30/02,12/31/02,01/31/03,02/28/03,03/31/03,04/30/03,05/31/03,06/30/03,07/31/03,08/31/03,09/30/03,10/31/03,11/30/03,12/31/03,01/31/04,02/29/04,03/31/04,04/30/04,05/31/04,06/30/04,07/31/04,08/31/04,09/30/04,10/31/04,11/30/04,12/31/04,01/31/05,02/28/05,03/31/05,04/30/05,05/31/05,06/30/05,07/31/05,08/31/05,09/30/05,10/31/05,11/30/05,12/31/05,01/31/06,02/28/06,03/31/06,04/30/06,05/31/06,06/30/06,07/31/06,08/31/06,09/30/06,10/31/06,11/30/06,12/31/06,01/31/07,02/28/07,03/31/07,04/30/07,05/31/07,06/30/07,07/31/07,08/31/07,09/30/07,10/31/07,11/30/07,12/31/07,01/31/08,02/29/08,03/31/08,04/30/08,05/31/08,06/30/08,07/31/08,08/31/08,09/30/08,10/31/08,11/30/08,12/31/08,01/31/09
Superfund SFIO A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001138,0.001534254,0.02471192,0.025261521,0.05097365,-0.030158892,0.026672838,-0.115235954,-0.038377673,0.059539497,0.068354054,-0.048970526,0.058766784,0.095848098,-0.061152436,-0.081793699,0.060839574,0.040984441,0.02277227,0.048563403,-0.206592704,0.027457369,0.080825717,-0.003248318,0.034154232,-0.058271429,0.097152203,0.035582829,-0.031990646,0.057138032,0.024062744,-0.10177361,-0.050012294,0.023840153,0.216818567,0.014797051,0.065875715,0.016387707
Superfund SFIO B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001138,0.014292735,0.031593968,0.012822557,0.084978618,-0.02178487,0.01934562,-0.131231449,-0.050835142,0.085608356,0.09696827,-0.05695148,0.083428036,0.126280545,-0.071408306,-0.103180079,0.085867301,0.044758356,0.028069056,0.065084507,-0.236427728,0.032227588,0.107996536,-0.005493136,0.042719641,-0.080057671,0.15819535,0.043353273,-0.03316021,0.087107822,0.042688613,-0.133614689,-0.073061753,0.018591522,0.32133311,0.030625343,0.092177101,0.018432146
Superfund SFIO C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001138,0.011412013,0.045776905,0.003420482,0.138562704,-0.050447814,0.019927137,-0.181771572,-0.078131433,0.112789791,0.117409781,-0.06965784,0.109865184,0.125734793,-0.088613699,-0.138176974,0.117065503,0.052238513,0.035674855,0.071530039,-0.309332595,0.048807288,0.139712301,-0.003740077,0.046249691,-0.101365474,0.210729968,0.048114276,-0.013527561,0.119220708,0.055963113,-0.171921063,-0.095822872,0.044221422,0.389935232,0.026376811,0.092790005,0.023260389
Superfund SPC (Class A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025,-0.100512821,0.101482326,-0.001035197,0.09119171,0.004748338,-0.143667297,0.018763797,-0.082340195,0.030696576,-0.011454754,0.040556199,0.024498886,0.119565217,-0.012621359,-0.080629302,-0.010695187,0.031351351,-0.115303983,0.023696682,0.020833333,-0.01814059,-0.004618938,0.004640371,-0.061200924,0.07503075,0.032036613,0.068736142,-0.026970954,0.02771855,0.05186722,-0.042406312,-0.016477858,-0.092146597,-0.01384083,0.032748538,0.053227633,-0.002150538,0.079741379,0.000998004,-0.068793619,-0.047109208,0.068539326,0.042060988,0.038345106,-0.075801749,-0.068349106,0.057562077,0.094983991,-0.048732943,0.024590164,-0.028,0.143004115,0.00810081,-0.024107143,0.064043916,0.090283749,-0.108044164,-0.068965517,0.040835708,0.170620438,0.017926734,-0.007082562,0.005263158
Superfund SPC (Class B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036,-0.147302905,0.142335766,0.002129925,0.133900106,0.007497657,-0.204651163,0.026900585,-0.112756264,0.047496791,-0.031862745,0.1,0.032220944,0.173913044,-0.012345679,-0.126923077,-0.012114537,0.049052397,-0.139213603,0.022222222,0.033816425,-0.023364486,0.016746411,-0.002352941,-0.10495283,0.109354414,0.042755344,0.105922551,-0.041194645,0.035445757,0.075726141,-0.067502411,-0.033092037,-0.147593583,-0.017565872,0.067816092,0.085994498,0,0.129955947,-0.002923977,-0.099706745,-0.068403909,0.096736597,0.063761955,0.057942058,-0.115203022,-0.108858058,0.089820359,0.142857143,-0.074038462,0.039460021,-0.041958042,0.205422315,0.012110727,-0.033333333,0.092838196,0.128640777,-0.160573477,-0.099914603,0.061669829,0.261840929,0.026912181,-0.010736303,0.010080645
Superfund SPC (Class C) EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.0499,0.1601,-0.029628181,-0.18827638,-0.0096,0.0515,-0.1978,0.0484,0.0429,-0.0159,-0.0161,0.0145,-0.154,0.1647,0.040192471,0.113207745,-0.070096929,0.038398156,0.097099573,-0.072700589,-0.051803566,-0.185996938,-0.019206459,0.108723135,0.091220068,-0.026123302,0.182403434,0.026315789,-0.133244916,-0.097215138,0.203389831,0.080751174,0.067767159,-0.145646867,-0.150476191,0.105381166,0.186612576,-0.096581197,0.050141911,-0.056756757,0.307545368,0.018991965,-0.042293907,0.116766467,0.163538874,-0.232718894,-0.154654655,0.094138544,0.346590909,0.062688366,0.119857287,0.010970927
Superfund SPC C USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046,-0.196016772,0.18904824,-0.001096491,0.187705818,0.009242144,-0.269230769,0.040100251,-0.16746988,0.02170767,-0.087818697,0.102484472,0.066197183,0.264200793,-0.011494253,-0.183932347,0.001295337,0.062095731,-0.203410475,0.039755352,0.064705882,-0.011049724,0.001396648,0.0041841,-0.155555556,0.171052632,0.049157303,0.137884873,-0.071764706,0.048162231,0.091898428,-0.089700997,-0.054744526,-0.196911197,-0.011217949,0.10534846,0.105571848,-0.00132626,0.192563081,0.001113586,-0.150166852,-0.10078534,0.163027657,0.083854819,0.075057737,-0.160042965,-0.152173913,0.117647059,0.194331984,-0.099435028,0.053952321,-0.055952381,0.321563682,0.026717557,-0.043680297,0.124392614,0.153846154,-0.208988764,-0.132575758,0.084061135,0.35448137,0.034944238,-0.011047077,0.012474012
Superfund Trend Podstawowy SFIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.069704,0.129285298,-0.054859226,-0.102813185,0.092997874,0.047550571,0.031696403,0.070295474,-0.285647219,0.02784453,0.096356499,0.002325113,0.028808924,-0.082879063,0.172335704,0.045709134,-0.038361622,0.099339264,0.050438799,-0.1542864,-0.06923575,0.028396577,0.315730912,0.040418595,0.114370962,0.021819068
Superfund Trend Powiazany Bis FIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0092584,-0.015540884,0.070161254,0.139895916,-0.007528181,-0.15911009,0.09253022,0.046568415,0.025172788,0.083520271,-0.296680398,0.03142737,-0.011550027,0.098597916,-0.024513749,-0.032087325,0.161356166,0.045265903,0.03314118,0.015312676,0.052152291,-0.156709904,-0.064571698,0.026596785,0.276771818,0.049411799,0.134169263,0.008849414
Swiss-Systematic Short Trends Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022,0.006685292,-0.016750917,0.012096774,0.006573705,0.002176925,-0.023005529,-0.015462355,0.030897146,-0.037239869,-0.002895853,0.016492065,0.065310204,0.041471105,0.018854042,-0.019407835,0.011436067,0.01604135,0.015699406,-0.028295913,0.017629494,0.009767092,-0.082090508,-0.001473213,0.015451569,0.026756431,0.037967617,-0.006055209,-0.018455474,0.007575758,0.015128182,-0.004880421,0.008886848,-0.014311478,-0.044216098,-0.018800706,0.044251813,0.03139592,0.006081616,-0.007437158,-0.058847879,0.046619898,-0.021431644,0.003203579,0.019687081
Tactical Institutional Commodity LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0427,-0.0058,-0.0384,0.0647,0.0067,-0.038,0.0909,0.0542,0.1591,-0.0588,0.0687,0.1598,0.0093,-0.0279,-0.104,0.0443,-0.042,-0.0015,0.0832,-0.0395,-0.0616,-0.0161,-0.0719,0.0867,-0.0069,0.0682,-0.0167,-0.1034,0.2645,0.0336,-0.0725,0.0205,0.0795,0.2131,-0.0707,0.0007,0.0198,0.0681,-0.1224,-0.0161,-0.0108,0.2633,0.0149,0.0205,0.0045
Tactical Multistrategy Commodity LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0428,0.0608,-0.0071,0.0093,0.0911,-0.0336,0.0063,0.0228,-0.017,0.0005,0.0438,0.0414,-0.0456,0.0145,-0.0421,0.0115,-0.0043,-0.0305,0.0569,0.0466,0.0131,0.0351,0.0367,-0.0238,0.0066,0.0647,0.0953,0.0758,-0.0717,0.0311,0.051,-0.0351,-0.035,0.0076,0.0237,0.1038,-0.0108,0.0576,0.0266,0.0964,0.0087,-0.1138,-0.0183,-0.0577,0.0325,-0.0337,0.0382,0.0207,0.0914,-0.0018,-0.0314,0.0247,-0.0245,-0.0168,0.0217,-0.0124,-0.0221,0.0573,0.0067,-0.0145,0.0613,0.048,0.1114,-0.039,0.048,0.1169,0.0054,-0.0233,-0.0652,0.0331,-0.0335,0.0113,0.0566,-0.0314,-0.0335,0.0022,-0.0429,0.0382,0.0013,0.0336,-0.0104,-0.048,0.1673,0.0276,-0.0358,0.0244,0.0581,0.1715,-0.0578,0.004,0.0134,0.0506,-0.0815,-0.0119,-0.0153,0.1371,0.0144,0.0174,0.0016
Tredia Performance Fund Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.99E-05,0.011885087,0.010362884,-0.024226011,-0.014716239,-0.02733175,-0.001187914,-0.014331301,-0.024250002,0.017530936,0.021349427,0.003363588,-0.027179094,0.007354824,0.017849683,-0.013354504,-0.003095084,0.023578657,-0.013683187,0.023594941,0.007929928,-0.033316761,0.018768322,0.018201021,-0.000437913,-0.006300271,0.018421656,0.059032537,-0.005309246,-0.02201407,-0.014379231,0.008988155,-0.010114648,0.04651842,0.019511468,0.03966247,0.005657165,-0.033842882,-0.036933499,0.037879027,-0.011770857,0.014496689,0.058389723,-0.100687227,0.090033338,0.050108996,0.017363629,0.012926589,0.035340639,0.076722283,-0.031188386,-0.02075391,-0.004099945,0.021281792,-0.046620038,0.006541534,-0.017911393,0.14364181,0.06371664,0.027131139,-0.017307848
TRENDCONCEPT FUND Multi Asset Allocator B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002902,-0.003292744,0.009311027,-0.022319104,0.016031098,0.002995404,0.010155153,0.026119447,-0.000672787,-0.015186803,-0.019128747,-0.002886245,0.013471905,0.010732842,0.000584043,0.011294631,0.010108395,-0.0192526,-0.017881696,0.013655208,-0.011909639,0.019364073,-0.006686835,-0.005854419,0.008440585,0.006325833,0.019825517,-0.011000205,0.025409706,0.013372502,0.008950107,-0.01079162,-0.001571412,0.017964127,-0.013281463,0.025353548,0.015464144,0.033291929,0.013196807,0.009302428,-0.003686509
Triad Trading LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018,-0.0226,0.0021,0.0018,0.0019,-0.0226,-0.0011,0.006,0.0017,0.0178,0.0382,0.0018,0.0222,0.1332,-0.0448,-0.0101,-0.0646,0.0185,-0.0548,0.0095,0.2008,0.0281,0.0836,0.1276,0.0003,-0.0094,0.0372,-0.0283,-0.0337,0.0014,-0.0279,0.0337,0.0146,-0.0813,0.1467,0.0396,-0.0391,-0.0402,-0.0335,0.0118,-0.0399,-0.033,0.0154,-0.0034,0.0689,-0.0006,-0.0223,0.0301,0.025,-0.0051,0.1043,0.026,0.0157,-0.0314,0.0144,-0.0329,-0.0712,0.0319,-0.1154,0.019,-0.0088,-0.0049,-0.0301,0.0043,0.0046,0.1031,-0.1581,0.2184,0.0361,-0.0187,0.0466,0.116,0.144,0.0193,0.0303,0.1019,-0.0124,-0.0053,0.0054,0.0103,0.0275,-0.0283,0.0531,0.028,0.012,0.0102,0.1095,0.0421,0.063,0.0056,-0.0061,-0.007,0.0584,-0.0012,0.0121,0.0075,-0.0635,-0.1456,-0.091,0.052,0.0326,0.044,-0.0038,0.0231,-0.0033,0.0428,0.0071,-0.1125,-0.014,0.0681,0.0477,-0.0108,0.0404,-0.0062,0.097,0.0182,0.0852,0.0923,-0.0082,-0.0194,0.0473,0.067,0.0716,0.0678,0.0366,0.0856,0.02,0.0347,0.1135,-0.0901,0.0202,0.1137,0.1175,0.0307,0.0517,0.09,-0.0795,-0.0012,0.004,0.0109,-0.0439,-0.0395,-0.0061,0.0381,-0.025,0.0343,0.052,0.0101,-0.003,0.0419,0.0534,0.0239,-0.042,-0.003,0.0022,0.0142,-0.0452,0.1006,0.0374,0.0837,0.0923,0.145,-0.3359,0.0025,0.0383,0.0354,0.0353,0.0311,0.1861
Tulip Trend Ltd A EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0574,0.1232,-0.0563,-0.0658,-0.0013,-0.0573,0.0629,-0.021,1.00E-06,0.0609,0.0975,-0.0391,-0.0769,-0.0092,-0.0624,-0.0322,-0.0157,0.0293,0.0859,0.1896,0.0308,-0.0985,0.0691,0.0444,-0.0887,0.0389,0.0914,0.0698,-0.0157,0.0394,-0.0175,0.0717,-0.0601,0.0377,-0.0494,0.021,0.0406,-0.0862,-0.035,-0.1029,0.1336,0.0004,0.1142,0.0757,0.1001,0.0366,-0.0888,-0.081,0.0071,0.1273,0.0674,-0.047,-0.0558,0.1748,0.1677,-0.0348,0.023,-0.0106,0.1024,0.0258,0.0057,0.0578,0.213337612,-0.050837196,-0.038947026,0.119880333,0.145108217,0.056802542,0.036370905,-0.000213715
Tulip Trend Ltd B EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.099464076,0.067944462,0.0429,-0.0897,0.037807583,0.087092296,0.061945517,-0.015044491,0.034754459,-0.018883565,0.066104234,-0.056074851,0.034274128,-0.048058415,0.019891786,0.036056839,-0.083846739,-0.035959756,-0.103821213,0.132461134,-0.00069241,0.110034906,0.067100728,0.089051297,0.031954744,-0.086962465,-0.081982108,0.149802229,0.116786236,0.059624817,-0.047985301,-0.056823758,0.167458161,0.149760166,-0.032680801,0.019741497,-0.011673678,0.091135983,0.021888386,0.00432664,0.051063058,0.054886381,-0.0516,-0.0397,0.1154,0.13,0.0509,0.0307,-0.0013
Tulip Trend Ltd C USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0754,-0.0104,-0.061,-0.0325,-0.0153,0.0293,0.0842,0.1974,0.0313,-0.0957,0.0715,0.0434,-0.0887,0.0385,0.0889,0.0701,-0.0164,0.0411,-0.015,0.0717,-0.0581,0.0386,-0.0485,0.0214,0.042,-0.0885,-0.0346,-0.1014,0.1361,0.0016,0.1163,0.0789,0.0998,0.0363,-0.0898,-0.0822,0.0071,0.1255,0.0673,-0.0489,-0.0567,0.1801,0.1705,-0.0366,0.0226,-0.0116,0.1045,0.026799814,0.152324526,0.057584261,0.061646482,-0.049667935,-0.035489386,0.117613604,0.129695038,0.049171214,0.041061597,-0.00436148
Tulip Trend Ltd D USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187046508,0.026986841,-0.095980112,0.069884755,0.041557367,-0.089084801,0.037678464,0.085235041,0.062205452,-0.01396295,0.032670649,-0.016512227,0.063483955,-0.05338374,0.034793018,-0.046794599,0.020333918,0.037168426,-0.085697058,-0.035559047,-0.102357559,0.134886007,0.000559605,0.111270882,0.069969835,0.088816097,0.031709549,-0.088548109,-0.083175736,0.151420314,0.111861732,0.059544515,-0.049946009,-0.057648395,0.173077613,0.152331646,-0.033867599,0.019359884,-0.012602899,0.09302262,0.023143868,0.004026233,0.050824964,0.054852204,-0.0504,-0.0364,0.1125,0.1158,0.0433,0.036,-0.0054
Tulip Trend Ltd F JPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020840429,0.064526,-0.053808068,0.033542641,-0.045457602,0.019350942,0.035907034,-0.08404631,-0.036313877,-0.102357588,0.134755501,-0.001951351,0.105377185,0.066619493,0.088740417,0.029368593,-0.085506414,-0.085278401,0.152231261,0.111714942,0.058387473,-0.050233754,-0.056699172,0.157916014,0.150156207,-0.035397978,0.018335716,-0.013708205,0.089540687,0.020724963,0.004412322,0.051334894,0.054592394,-0.0432,-0.0276,0.1184,0.114,0.0466,0.0419,-0.0029
Tulip Trend Ltd G CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0379,0.0909,0.07,-0.0167,0.039,-0.0189,0.0777,-0.0604,0.0377,-0.0497,0.0212,0.0403,-0.0856,-0.0351,-0.1014,0.1331,-0.0004,0.1115,0.0743,0.1001,0.0356,-0.0898,-0.0828,0.0074,0.1262,0.0667,-0.0483,-0.0569,0.1751,0.168,-0.036,0.0217,-0.0112,0.1007,0.0254,0.006,0.0583,0.210458906,-0.052351775,-0.038805754,0.116780507,0.134497848,0.059007792,0.029260787,0.002249181
Tulip Trend Ltd H CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070943666,-0.056437418,0.033482677,-0.047150438,0.019729969,0.0391,-0.086197871,-0.036118101,-0.102357542,0.131876481,-0.00144171,0.106987174,0.065820323,0.089055351,0.031012812,-0.088110083,-0.083758162,0.150062763,0.113127385,0.058392541,-0.049335792,-0.057872234,0.168001325,0.150046306,-0.034168643,0.018669726,-0.012271056,0.089585757,0.021472854,0.004862253,0.051552268,0.052843588,-0.0533,-0.0398,0.1131,0.12,0.0577,0.0232,0.0011
Tulip Trend Ltd J GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021867555,0.0353436,-0.082416118,-0.036302811,-0.100990425,0.128591233,-0.001886843,0.107844602,0.068558096,0.08671373,0.032521902,-0.087432827,-0.082226875,0.147883673,0.114209942,0.059702099,-0.044365258,-0.054329353,0.171407176,0.150868581,-0.032756913,0.021614756,-0.010726262,0.092935399,0.023720482,0.006020106,0.051704832,0.056687788,-0.05,-0.04,0.1151,0.1287,0.0438,0.0442,-0.004
Turtle Fund Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.01749,0.005179412,0.026115609,0.017294444,0.054879077,0.009119081,0.016630297,0.014808981,0.012128035,0.006075621,0.0078816,0.010836595,0.008582915,-0.014598838,0.030531888,-0.006052287,0.021691554,0.013548015,0.003010286,0.012074985,0.019037229,0.005179277,0.022747898,0.019755947,0.035344964,0.025713155,-0.000765194,0.013302883,0.011135262,0.008300814,0.01071862,0.004990946,-0.00763975,-0.012800573,-0.036216694,0.015656206,0.000821588,0.010436362,0.004688145,0.007397097,0.00146724,0.0091716,0.004160021,0.004058505,0.000645703,0.009466348,0.005292865,0.007337933,0.004500723,0.003255159,0.001966802,0.002675602,0.004900494,0.002587202,0.00355209,0.009052285,0.003116655,0.0026988,0.001713348,0.003875734,0.005782093,0.002018406,0.00253591,-4.78E-05,0.004473176,0.003584037,0.00541618,0.006968292,0.01772499,0.018360509,0.003895362,0.00201052,-0.004215307,-0.006016718,0.002509838,0.006734674,0.005305562,-0.025576306,-0.033748586,-0.001628674,0.003090003,0.005668329,-0.000123941,0.015087301,0.002110833,0.020350136,0.014200409,0.011932465,-0.036162137,0.031752511,0.015067257,0.014464829,0.013712047,0.013964289,0.030581571,0.021245403,-0.086590069,-0.14416674,-0.005637245,-0.006151827,0
